policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,group_total_weights,module_num_weights,shard_weight,sensitivity_score,shard_importance,utilization
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r26c1,embedding/token_embedding,embedding,token_embedding,-100,40,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r27c0,embedding/token_embedding,embedding,token_embedding,-100,51,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r27c1,embedding/token_embedding,embedding,token_embedding,-100,20,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r28c0,embedding/token_embedding,embedding,token_embedding,-100,21,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r28c1,embedding/token_embedding,embedding,token_embedding,-100,16,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r29c0,embedding/token_embedding,embedding,token_embedding,-100,54,5,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r29c1,embedding/token_embedding,embedding,token_embedding,-100,39,5,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r30c0,embedding/token_embedding,embedding,token_embedding,-100,12,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r30c1,embedding/token_embedding,embedding,token_embedding,-100,19,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r31c0,embedding/token_embedding,embedding,token_embedding,-100,7,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r31c1,embedding/token_embedding,embedding,token_embedding,-100,22,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r32c0,embedding/token_embedding,embedding,token_embedding,-100,32,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r32c1,embedding/token_embedding,embedding,token_embedding,-100,33,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r33c0,embedding/token_embedding,embedding,token_embedding,-100,34,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r33c1,embedding/token_embedding,embedding,token_embedding,-100,36,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r34c0,embedding/token_embedding,embedding,token_embedding,-100,37,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r34c1,embedding/token_embedding,embedding,token_embedding,-100,39,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r35c0,embedding/token_embedding,embedding,token_embedding,-100,40,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r35c1,embedding/token_embedding,embedding,token_embedding,-100,41,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r36c0,embedding/token_embedding,embedding,token_embedding,-100,42,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r36c1,embedding/token_embedding,embedding,token_embedding,-100,44,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r37c0,embedding/token_embedding,embedding,token_embedding,-100,45,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r37c1,embedding/token_embedding,embedding,token_embedding,-100,46,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r38c0,embedding/token_embedding,embedding,token_embedding,-100,4,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r38c1,embedding/token_embedding,embedding,token_embedding,-100,41,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r39c0,embedding/token_embedding,embedding,token_embedding,-100,58,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r39c1,embedding/token_embedding,embedding,token_embedding,-100,62,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r40c0,embedding/token_embedding,embedding,token_embedding,-100,10,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r40c1,embedding/token_embedding,embedding,token_embedding,-100,27,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r41c0,embedding/token_embedding,embedding,token_embedding,-100,33,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r41c1,embedding/token_embedding,embedding,token_embedding,-100,17,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r42c0,embedding/token_embedding,embedding,token_embedding,-100,47,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r42c1,embedding/token_embedding,embedding,token_embedding,-100,42,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r43c0,embedding/token_embedding,embedding,token_embedding,-100,9,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r43c1,embedding/token_embedding,embedding,token_embedding,-100,29,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r44c0,embedding/token_embedding,embedding,token_embedding,-100,32,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r44c1,embedding/token_embedding,embedding,token_embedding,-100,34,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r45c0,embedding/token_embedding,embedding,token_embedding,-100,6,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r45c1,embedding/token_embedding,embedding,token_embedding,-100,2,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r46c0,embedding/token_embedding,embedding,token_embedding,-100,55,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r46c1,embedding/token_embedding,embedding,token_embedding,-100,52,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r47c0,embedding/token_embedding,embedding,token_embedding,-100,5,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r47c1,embedding/token_embedding,embedding,token_embedding,-100,28,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r48c0,embedding/token_embedding,embedding,token_embedding,-100,15,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r48c1,embedding/token_embedding,embedding,token_embedding,-100,46,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r49c0,embedding/token_embedding,embedding,token_embedding,-100,48,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r49c1,embedding/token_embedding,embedding,token_embedding,-100,24,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r50c0,embedding/token_embedding,embedding,token_embedding,-100,37,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r50c1,embedding/token_embedding,embedding,token_embedding,-100,36,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r51c0,embedding/token_embedding,embedding,token_embedding,-100,50,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r51c1,embedding/token_embedding,embedding,token_embedding,-100,60,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r52c0,embedding/token_embedding,embedding,token_embedding,-100,1,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r52c1,embedding/token_embedding,embedding,token_embedding,-100,13,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r53c0,embedding/token_embedding,embedding,token_embedding,-100,45,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r53c1,embedding/token_embedding,embedding,token_embedding,-100,14,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r54c0,embedding/token_embedding,embedding,token_embedding,-100,3,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r54c1,embedding/token_embedding,embedding,token_embedding,-100,0,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r55c0,embedding/token_embedding,embedding,token_embedding,-100,31,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r55c1,embedding/token_embedding,embedding,token_embedding,-100,59,6,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r56c0,embedding/token_embedding,embedding,token_embedding,-100,44,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r56c1,embedding/token_embedding,embedding,token_embedding,-100,18,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r57c0,embedding/token_embedding,embedding,token_embedding,-100,57,6,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r57c1,embedding/token_embedding,embedding,token_embedding,-100,8,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r58c0,embedding/token_embedding,embedding,token_embedding,-100,26,7,1,512,512,262144,38597376,38597376,0.006791757035504175,0.0,0.0,1.0
static_sensitivity,decoder_stack.layers.0.token_embedding,decoder_stack.layers.0.token_embedding#r58c1,embedding/token_embedding,embedding,token_embedding,-100,40,7,1,512,256,131072,38597376,38597376,0.0033958785177520875,0.0,0.0,0.5
