policy,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,tile_id,tier_start,tiers_used,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,shard_importance
hardware_only,decoder_stack.layers.3.k_proj_out#r0c0,block_3/attn.c_attn,block_3,attn.c_attn,300,0,0,50,3,1,262144,1769472,0.14814814814814814,0.6684927184054459,0.09903595828228827
hardware_only,decoder_stack.layers.3.k_proj_out#r0c1,block_3/attn.c_attn,block_3,attn.c_attn,300,0,1,51,3,1,131072,1769472,0.07407407407407407,0.6684927184054459,0.049517979141144135
hardware_only,decoder_stack.layers.3.k_proj_out#r1c0,block_3/attn.c_attn,block_3,attn.c_attn,300,1,0,52,3,1,131072,1769472,0.07407407407407407,0.6684927184054459,0.049517979141144135
hardware_only,decoder_stack.layers.3.k_proj_out#r1c1,block_3/attn.c_attn,block_3,attn.c_attn,300,1,1,54,3,1,65536,1769472,0.037037037037037035,0.6684927184054459,0.024758989570572067
hardware_only,decoder_stack.layers.3.v_proj_out#r0c0,block_3/attn.c_attn,block_3,attn.c_attn,300,0,0,55,3,1,262144,1769472,0.14814814814814814,0.6684927184054459,0.09903595828228827
hardware_only,decoder_stack.layers.3.v_proj_out#r0c1,block_3/attn.c_attn,block_3,attn.c_attn,300,0,1,57,3,1,131072,1769472,0.07407407407407407,0.6684927184054459,0.049517979141144135
hardware_only,decoder_stack.layers.3.v_proj_out#r1c0,block_3/attn.c_attn,block_3,attn.c_attn,300,1,0,58,3,1,131072,1769472,0.07407407407407407,0.6684927184054459,0.049517979141144135
hardware_only,decoder_stack.layers.3.v_proj_out#r1c1,block_3/attn.c_attn,block_3,attn.c_attn,300,1,1,59,3,1,65536,1769472,0.037037037037037035,0.6684927184054459,0.024758989570572067
hardware_only,decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,block_3,attn.c_proj,301,0,0,60,3,1,262144,589824,0.4444444444444444,0.05171752407894914,0.022985566257310727
hardware_only,decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,block_3,attn.c_proj,301,0,1,62,3,1,131072,589824,0.2222222222222222,0.05171752407894914,0.011492783128655364
hardware_only,decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,block_3,attn.c_proj,301,1,0,0,4,1,131072,589824,0.2222222222222222,0.05171752407894914,0.011492783128655364
hardware_only,decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,block_3,attn.c_proj,301,1,1,1,4,1,65536,589824,0.1111111111111111,0.05171752407894914,0.005746391564327682
hardware_only,decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,0,2,4,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,1,3,4,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,2,4,4,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,3,5,4,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,4,35,10,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,block_3,mlp.c_fc,302,0,5,53,10,1,262144,2359296,0.1111111111111111,0.1609913922319386,0.017887932470215397
hardware_only,decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,0,30,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,1,25,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,2,23,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,3,63,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,4,38,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,block_3,mlp.c_fc,302,1,5,11,9,1,131072,2359296,0.05555555555555555,0.1609913922319386,0.008943966235107698
hardware_only,decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,0,0,6,4,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,0,1,7,4,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,1,0,8,4,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,1,1,9,4,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,2,0,35,11,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,2,1,53,11,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,3,0,30,10,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r3c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,3,1,25,10,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.3.ffn2#r4c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,4,0,23,10,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r4c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,4,1,63,10,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,block_3,mlp.c_proj,303,5,0,38,10,1,262144,2359296,0.1111111111111111,0.9712403801132439,0.10791559779036042
hardware_only,decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,block_3,mlp.c_proj,303,5,1,11,10,1,131072,2359296,0.05555555555555555,0.9712403801132439,0.05395779889518021
hardware_only,decoder_stack.layers.4.q_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,10,4,1,262144,1769472,0.14814814814814814,0.6852828656723489,0.10152338750701465
hardware_only,decoder_stack.layers.4.q_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,12,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.q_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,13,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.q_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,14,4,1,65536,1769472,0.037037037037037035,0.6852828656723489,0.02538084687675366
hardware_only,decoder_stack.layers.4.k_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,15,4,1,262144,1769472,0.14814814814814814,0.6852828656723489,0.10152338750701465
hardware_only,decoder_stack.layers.4.k_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,16,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.k_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,17,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.k_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,18,4,1,65536,1769472,0.037037037037037035,0.6852828656723489,0.02538084687675366
hardware_only,decoder_stack.layers.4.v_proj_out#r0c0,block_4/attn.c_attn,block_4,attn.c_attn,400,0,0,19,4,1,262144,1769472,0.14814814814814814,0.6852828656723489,0.10152338750701465
hardware_only,decoder_stack.layers.4.v_proj_out#r0c1,block_4/attn.c_attn,block_4,attn.c_attn,400,0,1,20,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.v_proj_out#r1c0,block_4/attn.c_attn,block_4,attn.c_attn,400,1,0,21,4,1,131072,1769472,0.07407407407407407,0.6852828656723489,0.05076169375350732
hardware_only,decoder_stack.layers.4.v_proj_out#r1c1,block_4/attn.c_attn,block_4,attn.c_attn,400,1,1,22,4,1,65536,1769472,0.037037037037037035,0.6852828656723489,0.02538084687675366
hardware_only,decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,block_4,attn.c_proj,401,0,0,24,4,1,262144,589824,0.4444444444444444,0.026711526214111103,0.011871789428493823
hardware_only,decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,block_4,attn.c_proj,401,0,1,26,4,1,131072,589824,0.2222222222222222,0.026711526214111103,0.005935894714246911
hardware_only,decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,block_4,attn.c_proj,401,1,0,27,4,1,131072,589824,0.2222222222222222,0.026711526214111103,0.005935894714246911
hardware_only,decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,block_4,attn.c_proj,401,1,1,28,4,1,65536,589824,0.1111111111111111,0.026711526214111103,0.0029679473571234557
hardware_only,decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,0,29,4,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,1,31,4,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,2,32,4,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,3,33,4,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,4,35,12,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,block_4,mlp.c_fc,402,0,5,53,12,1,262144,2359296,0.1111111111111111,0.5357155624444587,0.059523951382717634
hardware_only,decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,0,30,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,1,25,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,2,23,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,3,63,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,4,38,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,block_4,mlp.c_fc,402,1,5,11,11,1,131072,2359296,0.05555555555555555,0.5357155624444587,0.029761975691358817
hardware_only,decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,0,0,34,4,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,0,1,36,4,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,1,0,37,4,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,1,1,39,4,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,2,0,35,13,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,2,1,53,13,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,3,0,30,12,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,3,1,25,12,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,4,0,23,12,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,4,1,63,12,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,block_4,mlp.c_proj,403,5,0,38,12,1,262144,2359296,0.1111111111111111,0.322522356031115,0.03583581733679055
hardware_only,decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,block_4,mlp.c_proj,403,5,1,11,12,1,131072,2359296,0.05555555555555555,0.322522356031115,0.017917908668395276
hardware_only,decoder_stack.layers.5.q_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,40,4,1,262144,1769472,0.14814814814814814,1.2090414778454353,0.1791172559771015
hardware_only,decoder_stack.layers.5.q_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,41,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.q_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,42,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.q_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,44,4,1,65536,1769472,0.037037037037037035,1.2090414778454353,0.04477931399427538
hardware_only,decoder_stack.layers.5.k_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,45,4,1,262144,1769472,0.14814814814814814,1.2090414778454353,0.1791172559771015
hardware_only,decoder_stack.layers.5.k_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,46,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.k_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,47,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.k_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,48,4,1,65536,1769472,0.037037037037037035,1.2090414778454353,0.04477931399427538
hardware_only,decoder_stack.layers.5.v_proj_out#r0c0,block_5/attn.c_attn,block_5,attn.c_attn,500,0,0,50,4,1,262144,1769472,0.14814814814814814,1.2090414778454353,0.1791172559771015
hardware_only,decoder_stack.layers.5.v_proj_out#r0c1,block_5/attn.c_attn,block_5,attn.c_attn,500,0,1,51,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.v_proj_out#r1c0,block_5/attn.c_attn,block_5,attn.c_attn,500,1,0,52,4,1,131072,1769472,0.07407407407407407,1.2090414778454353,0.08955862798855076
hardware_only,decoder_stack.layers.5.v_proj_out#r1c1,block_5/attn.c_attn,block_5,attn.c_attn,500,1,1,54,4,1,65536,1769472,0.037037037037037035,1.2090414778454353,0.04477931399427538
hardware_only,decoder_stack.layers.5.out_proj#r0c0,block_5/attn.c_proj,block_5,attn.c_proj,501,0,0,55,4,1,262144,589824,0.4444444444444444,0.05323980579969856,0.023662135910977135
hardware_only,decoder_stack.layers.5.out_proj#r0c1,block_5/attn.c_proj,block_5,attn.c_proj,501,0,1,57,4,1,131072,589824,0.2222222222222222,0.05323980579969856,0.011831067955488567
hardware_only,decoder_stack.layers.5.out_proj#r1c0,block_5/attn.c_proj,block_5,attn.c_proj,501,1,0,58,4,1,131072,589824,0.2222222222222222,0.05323980579969856,0.011831067955488567
hardware_only,decoder_stack.layers.5.out_proj#r1c1,block_5/attn.c_proj,block_5,attn.c_proj,501,1,1,59,4,1,65536,589824,0.1111111111111111,0.05323980579969856,0.005915533977744284
hardware_only,decoder_stack.layers.5.ffn1#r0c0,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,0,60,4,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r0c1,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,1,62,4,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r0c2,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,2,0,5,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r0c3,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,3,1,5,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r0c4,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,4,35,14,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r0c5,block_5/mlp.c_fc,block_5,mlp.c_fc,502,0,5,53,14,1,262144,2359296,0.1111111111111111,0.2692129138279604,0.02991254598088449
hardware_only,decoder_stack.layers.5.ffn1#r1c0,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,0,30,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn1#r1c1,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,1,25,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn1#r1c2,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,2,23,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn1#r1c3,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,3,63,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn1#r1c4,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,4,38,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn1#r1c5,block_5/mlp.c_fc,block_5,mlp.c_fc,502,1,5,11,13,1,131072,2359296,0.05555555555555555,0.2692129138279604,0.014956272990442245
hardware_only,decoder_stack.layers.5.ffn2#r0c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,0,0,2,5,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r0c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,0,1,3,5,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.5.ffn2#r1c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,1,0,4,5,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r1c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,1,1,5,5,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.5.ffn2#r2c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,2,0,35,15,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r2c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,2,1,53,15,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.5.ffn2#r3c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,3,0,30,14,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r3c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,3,1,25,14,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.5.ffn2#r4c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,4,0,23,14,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r4c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,4,1,63,14,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.5.ffn2#r5c0,block_5/mlp.c_proj,block_5,mlp.c_proj,503,5,0,38,14,1,262144,2359296,0.1111111111111111,0.1934659797456213,0.0214962199717357
hardware_only,decoder_stack.layers.5.ffn2#r5c1,block_5/mlp.c_proj,block_5,mlp.c_proj,503,5,1,11,14,1,131072,2359296,0.05555555555555555,0.1934659797456213,0.01074810998586785
hardware_only,decoder_stack.layers.6.q_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,6,5,1,262144,1769472,0.14814814814814814,1.1219652936151157,0.1662170805355727
hardware_only,decoder_stack.layers.6.q_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,7,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.q_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,8,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.q_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,9,5,1,65536,1769472,0.037037037037037035,1.1219652936151157,0.04155427013389317
hardware_only,decoder_stack.layers.6.k_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,10,5,1,262144,1769472,0.14814814814814814,1.1219652936151157,0.1662170805355727
hardware_only,decoder_stack.layers.6.k_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,12,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.k_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,13,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.k_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,14,5,1,65536,1769472,0.037037037037037035,1.1219652936151157,0.04155427013389317
hardware_only,decoder_stack.layers.6.v_proj_out#r0c0,block_6/attn.c_attn,block_6,attn.c_attn,600,0,0,15,5,1,262144,1769472,0.14814814814814814,1.1219652936151157,0.1662170805355727
hardware_only,decoder_stack.layers.6.v_proj_out#r0c1,block_6/attn.c_attn,block_6,attn.c_attn,600,0,1,16,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.v_proj_out#r1c0,block_6/attn.c_attn,block_6,attn.c_attn,600,1,0,17,5,1,131072,1769472,0.07407407407407407,1.1219652936151157,0.08310854026778634
hardware_only,decoder_stack.layers.6.v_proj_out#r1c1,block_6/attn.c_attn,block_6,attn.c_attn,600,1,1,18,5,1,65536,1769472,0.037037037037037035,1.1219652936151157,0.04155427013389317
hardware_only,decoder_stack.layers.6.out_proj#r0c0,block_6/attn.c_proj,block_6,attn.c_proj,601,0,0,19,5,1,262144,589824,0.4444444444444444,0.017368967146847325,0.007719540954154366
hardware_only,decoder_stack.layers.6.out_proj#r0c1,block_6/attn.c_proj,block_6,attn.c_proj,601,0,1,20,5,1,131072,589824,0.2222222222222222,0.017368967146847325,0.003859770477077183
hardware_only,decoder_stack.layers.6.out_proj#r1c0,block_6/attn.c_proj,block_6,attn.c_proj,601,1,0,21,5,1,131072,589824,0.2222222222222222,0.017368967146847325,0.003859770477077183
hardware_only,decoder_stack.layers.6.out_proj#r1c1,block_6/attn.c_proj,block_6,attn.c_proj,601,1,1,22,5,1,65536,589824,0.1111111111111111,0.017368967146847325,0.0019298852385385915
hardware_only,decoder_stack.layers.6.ffn1#r0c0,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,0,24,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r0c1,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,1,26,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r0c2,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,2,27,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r0c3,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,3,28,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r0c4,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,4,29,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r0c5,block_6/mlp.c_fc,block_6,mlp.c_fc,602,0,5,31,5,1,262144,2359296,0.1111111111111111,0.19557187434356393,0.02173020826039599
hardware_only,decoder_stack.layers.6.ffn1#r1c0,block_6/mlp.c_fc,block_6,mlp.c_fc,602,1,0,30,15,1,131072,2359296,0.05555555555555555,0.19557187434356393,0.010865104130197995
