shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,qkv_component,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.2.ffn2#r0c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,0,512,0,512,46,3,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r0c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,0,512,512,768,47,3,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r1c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,512,1024,0,512,48,3,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r1c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,512,1024,512,768,49,3,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r2c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1024,1536,0,512,4,9,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r2c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1024,1536,512,768,5,9,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r3c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1536,2048,0,512,6,8,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r3c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,1536,2048,512,768,7,8,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r4c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2048,2560,0,512,8,8,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r4c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2048,2560,512,768,9,8,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.2.ffn2#r5c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2560,3072,0,512,10,8,sequential,42,262144,2359296,0.1111111111111111,1.5239779371224995
decoder_stack.layers.2.ffn2#r5c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,,2560,3072,512,768,11,8,sequential,42,131072,2359296,0.05555555555555555,1.5239779371224995
decoder_stack.layers.3.q_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,0,512,0,512,50,3,sequential,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,0,512,512,768,51,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,512,768,0,512,52,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.q_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,Q,512,768,512,768,53,3,sequential,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,768,1280,0,512,54,3,sequential,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,768,1280,512,768,55,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,1280,1536,0,512,56,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.k_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,K,1280,1536,512,768,57,3,sequential,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r0c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,1536,2048,0,512,58,3,sequential,42,262144,1769472,0.14814814814814814,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r0c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,1536,2048,512,768,59,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r1c0,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,2048,2304,0,512,60,3,sequential,42,131072,1769472,0.07407407407407407,0.6631387072203498
decoder_stack.layers.3.v_proj_out#r1c1,block_3/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,V,2048,2304,512,768,61,3,sequential,42,65536,1769472,0.037037037037037035,0.6631387072203498
decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,0,512,0,512,62,3,sequential,42,262144,589824,0.4444444444444444,0.0941697988537932
decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,0,512,512,768,63,3,sequential,42,131072,589824,0.2222222222222222,0.0941697988537932
decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,512,768,0,512,12,4,sequential,42,131072,589824,0.2222222222222222,0.0941697988537932
decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,,512,768,512,768,13,4,sequential,42,65536,589824,0.1111111111111111,0.0941697988537932
decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,0,512,14,4,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,512,1024,15,4,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,1024,1536,16,4,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,1536,2048,17,4,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,2048,2560,4,10,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,0,512,2560,3072,5,10,sequential,42,262144,2359296,0.1111111111111111,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,0,512,6,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,512,1024,7,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,1024,1536,8,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,1536,2048,9,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,2048,2560,10,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,,512,768,2560,3072,11,9,sequential,42,131072,2359296,0.05555555555555555,0.15846544248577032
decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,0,512,0,512,18,4,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,0,512,512,768,19,4,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,512,1024,0,512,20,4,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,512,1024,512,768,21,4,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1024,1536,0,512,4,11,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1024,1536,512,768,5,11,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1536,2048,0,512,6,10,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r3c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,1536,2048,512,768,7,10,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r4c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2048,2560,0,512,8,10,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r4c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2048,2560,512,768,9,10,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2560,3072,0,512,10,10,sequential,42,262144,2359296,0.1111111111111111,0.9800288026989901
decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,,2560,3072,512,768,11,10,sequential,42,131072,2359296,0.05555555555555555,0.9800288026989901
decoder_stack.layers.4.q_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,0,512,0,512,22,4,sequential,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.q_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,0,512,512,768,23,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.q_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,512,768,0,512,24,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.q_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,Q,512,768,512,768,25,4,sequential,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.k_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,768,1280,0,512,26,4,sequential,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.k_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,768,1280,512,768,27,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.k_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,1280,1536,0,512,28,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.k_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,K,1280,1536,512,768,29,4,sequential,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.v_proj_out#r0c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,1536,2048,0,512,30,4,sequential,42,262144,1769472,0.14814814814814814,0.736955534292958
decoder_stack.layers.4.v_proj_out#r0c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,1536,2048,512,768,31,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.v_proj_out#r1c0,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,2048,2304,0,512,32,4,sequential,42,131072,1769472,0.07407407407407407,0.736955534292958
decoder_stack.layers.4.v_proj_out#r1c1,block_4/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,V,2048,2304,512,768,33,4,sequential,42,65536,1769472,0.037037037037037035,0.736955534292958
decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,0,512,0,512,34,4,sequential,42,262144,589824,0.4444444444444444,0.03634089246926777
decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,0,512,512,768,35,4,sequential,42,131072,589824,0.2222222222222222,0.03634089246926777
decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,512,768,0,512,36,4,sequential,42,131072,589824,0.2222222222222222,0.03634089246926777
decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,,512,768,512,768,37,4,sequential,42,65536,589824,0.1111111111111111,0.03634089246926777
decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,0,512,38,4,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,512,1024,39,4,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,1024,1536,40,4,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,1536,2048,41,4,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,2048,2560,4,12,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,0,512,2560,3072,5,12,sequential,42,262144,2359296,0.1111111111111111,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,0,512,6,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,512,1024,7,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,1024,1536,8,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,1536,2048,9,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2048,2560,10,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,,512,768,2560,3072,11,11,sequential,42,131072,2359296,0.05555555555555555,0.5393815327477526
decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,0,512,42,4,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,0,512,512,768,43,4,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,0,512,44,4,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,512,1024,512,768,45,4,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,0,512,4,13,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1024,1536,512,768,5,13,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,0,512,6,12,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,1536,2048,512,768,7,12,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,0,512,8,12,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2048,2560,512,768,9,12,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,0,512,10,12,sequential,42,262144,2359296,0.1111111111111111,0.34795227136779266
decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,,2560,3072,512,768,11,12,sequential,42,131072,2359296,0.05555555555555555,0.34795227136779266
decoder_stack.layers.5.q_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,0,512,46,4,sequential,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,0,512,512,768,47,4,sequential,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,0,512,48,4,sequential,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.q_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,Q,512,768,512,768,49,4,sequential,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,0,512,50,4,sequential,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,768,1280,512,768,51,4,sequential,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,0,512,52,4,sequential,42,131072,1769472,0.07407407407407407,1.2432113238442768
decoder_stack.layers.5.k_proj_out#r1c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,K,1280,1536,512,768,53,4,sequential,42,65536,1769472,0.037037037037037035,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c0,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,0,512,54,4,sequential,42,262144,1769472,0.14814814814814814,1.2432113238442768
decoder_stack.layers.5.v_proj_out#r0c1,block_5/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,V,1536,2048,512,768,55,4,sequential,42,131072,1769472,0.07407407407407407,1.2432113238442768
